,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
36,Coverage/Quad,User Created Features,44,4441,"POLYGON Z ((289597.6521742292 5130258.720825118 0, 289602.6491283643 5130258.546327635 0, 289602.3001333972 5130248.552419364 0, 289597.3031792621 5130248.726916848 0, 289597.6521742292 5130258.720825118 0))",0.9767230405528278,0.7910791085701419,0.8051649194579391,0.477052127022169,0.08365142286352961
37,Coverage/Quad,User Created Features,45,4446,"POLYGON Z ((289602.6491283643 5130258.546327635 0, 289607.6460824994 5130258.371830151 0, 289607.2970875324 5130248.377921881 0, 289602.3001333972 5130248.552419364 0, 289602.6491283643 5130258.546327635 0))",0.9660804020100503,0.8356720260550867,0.8565263636751657,0.5112709011014096,0.08134578560553819
38,Coverage/Quad,User Created Features,46,4445,"POLYGON Z ((289607.6460824994 5130258.371830151 0, 289612.6430366345 5130258.197332668 0, 289612.2940416674 5130248.203424398 0, 289607.2970875324 5130248.377921881 0, 289607.6460824994 5130258.371830151 0))",0.991175633361799,0.8482860688167753,0.8578368703656354,0.5190857142857143,0.05954609011736637
39,Coverage/Quad,User Created Features,47,4437,"POLYGON Z ((289612.6430366345 5130258.197332668 0, 289617.6399907696 5130258.022835184 0, 289617.2909958026 5130248.028926914 0, 289612.2940416674 5130248.203424398 0, 289612.6430366345 5130258.197332668 0))",0.9865962311755894,0.8341168549555684,0.8431461695839964,0.5244526740006535,0.06627123050093915
40,Coverage/Quad,User Created Features,48,4443,"POLYGON Z ((289617.6399907696 5130258.022835184 0, 289622.6369449046 5130257.848337701 0, 289622.2879499376 5130247.85442943 0, 289617.2909958026 5130248.028926914 0, 289617.6399907696 5130258.022835184 0))",0.9870638607998542,0.8675242291072214,0.8780975219824141,0.5151982190256015,0.05618026519499479
41,Coverage/Quad,User Created Features,49,4444,"POLYGON Z ((289622.6369449046 5130257.848337701 0, 289627.6338990398 5130257.673840217 0, 289627.2849040727 5130247.679931947 0, 289622.2879499376 5130247.85442943 0, 289622.6369449046 5130257.848337701 0))",0.9892110586648685,0.8988005969559769,0.9097179585135036,0.5633856759862121,0.04845347245530271
42,Coverage/Quad,User Created Features,50,4437,"POLYGON Z ((289627.6338990398 5130257.673840217 0, 289632.6308531748 5130257.499342734 0, 289632.2818582078 5130247.505434464 0, 289627.2849040727 5130247.679931947 0, 289627.6338990398 5130257.673840217 0))",0.9830373179006187,0.9078847995585859,0.9132188200149365,0.71867474881674,0.0312012223869452
43,Coverage/Quad,User Created Features,51,4444,"POLYGON Z ((289632.6308531748 5130257.499342734 0, 289637.62780731 5130257.32484525 0, 289637.2788123429 5130247.33093698 0, 289632.2818582078 5130247.505434464 0, 289632.6308531748 5130257.499342734 0))",0.9832974819688726,0.9057792434266252,0.9103485479450021,0.6871534741064056,0.03127515374980618
44,Coverage/Quad,User Created Features,54,4443,"POLYGON Z ((289582.3123168569 5130249.250409299 0, 289587.3092709919 5130249.075911815 0, 289586.9602760249 5130239.082003545 0, 289581.9633218899 5130239.256501028 0, 289582.3123168569 5130249.250409299 0))",0.7244889967890986,0.44010340396178527,0.4215879985364069,0.3180688675896344,0.06383073823397985
45,Coverage/Quad,User Created Features,55,4437,"POLYGON Z ((289587.3092709919 5130249.075911815 0, 289592.3062251271 5130248.901414332 0, 289591.95723016 5130238.907506062 0, 289586.9602760249 5130239.082003545 0, 289587.3092709919 5130249.075911815 0))",0.5827452015038586,0.4169153187333933,0.4113027625858926,0.3236825760833214,0.038232324781948705
